unique_id,for_born,region,fb_num,text,group
CA_Los Angeles_C113,Few Possibly few Mexican families in adjacent business and industry districts,W,0.024390243902439025,Few Possibly few Mexican families in adjacent business and industry districts,Mexican  idjacent business  industry districts
CA_Los Angeles_C114,0 N/A,W,0,N A,
CA_Los Angeles_C115,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C116,10 None subversive,W,10,None subversive,None subversive
CA_Los Angeles_C117,"Polish, Russian & Armonian Jews 40",W,40,Polish Russian Armonian Jews,Polish Russiarmonian Jews
CA_Los Angeles_C118,0,W,0,,
CA_Los Angeles_C119,None thought to be subversive. 10,W,10,None thought to be subversive,None thought to be subversive
CA_Los Angeles_C12,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C120,0 N/A,W,0,N A,
CA_Los Angeles_C121,N/A 0,W,0,N A,
CA_Los Angeles_C122,None subversive 5,W,5,None subversive,None subversive
CA_Los Angeles_C123,None subversive 10,W,10,None subversive,None subversive
CA_Los Angeles_C124,0 N/A,W,0,N A,
CA_Los Angeles_C125,Italians: Some American Mexicans 15,W,15,Italians Some American Mexicans,Italians  American Mexicans
CA_Los Angeles_C126,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C127,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C128,Few None subversive located,W,0.024390243902439025,Few None subversive located,None subversive located
CA_Los Angeles_C129,Foreign-born Jews 5,W,5,Foreign born Jews,Foreign born Jews
CA_Los Angeles_C13,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C130,None believed subversive Few,W,0,None believed subversive Few,None believed subversive
CA_Los Angeles_C131,None subversive lcoated Few,W,0.024390243902439025,None subversive lcoated Few,None subversive lcoated
CA_Los Angeles_C132,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C133,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C134,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C135,- 0,W,0,,
CA_Los Angeles_C136,None subersive (see below) Few,W,0.024390243902439025,None subersive see below Few,None subersive
CA_Los Angeles_C137,(See below) Few,W,0.024390243902439025,See below Few,
CA_Los Angeles_C138,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C139,5 None subversive,W,5,None subversive,None subversive
CA_Los Angeles_C14,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C140,"Italians, not subversive 10",W,10,Italians not subversive,Italians  subversive
CA_Los Angeles_C141,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C142,None subversive 10,W,10,None subversive,None subversive
CA_Los Angeles_C143,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C144,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C145,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C146,-- None,W,0,None,
CA_Los Angeles_C147,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C148,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C149,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C15,0 -,W,0,,
CA_Los Angeles_C150,N/A N\/A,W,0,N A N A,
CA_Los Angeles_C151,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C152,0 -,W,0,,
CA_Los Angeles_C153,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C154,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C155,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C156,Few None subversive known,W,0.024390243902439025,Few None subversive known,None subversive
CA_Los Angeles_C157,0 -,W,0,,
CA_Los Angeles_C158,Possibly few Mexicans Few,W,0.024390243902439025,Possibly few Mexicans Few,Mexicans
CA_Los Angeles_C159,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C16,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C160,None subversive 0,W,0,None subversive,None subversive
CA_Los Angeles_C161,- 0,W,0,,
CA_Los Angeles_C162,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C163,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C164,20 Serbs and Italians,W,20,Serbs and Italians,Serbs  Italians
CA_Los Angeles_C165,N/A 0,W,0,N A,
CA_Los Angeles_C166,0 -,W,0,,
CA_Los Angeles_C167,0 -,W,0,,
CA_Los Angeles_C17,None subversive 0,W,0,None subversive,None subversive
CA_Los Angeles_C18,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C19,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C2,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C20,Very few subversive Possibly few Japanese and Mexican families along borders 5,W,5,Very few subversive Possibly few Japanese and Mexican families along borders,subversive   Japanese  Mexican  along borders
CA_Los Angeles_C21,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C22,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C23,"Few Russians, Jews, and Mexicans",W,0.024390243902439025,Few Russians Jews and Mexicans,Russians Jews  Mexicans
CA_Los Angeles_C24,- 0,W,0,,
CA_Los Angeles_C26,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C27,- 0,W,0,,
CA_Los Angeles_C28,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C29,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C3,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C30,0 -,W,0,,
CA_Los Angeles_C31,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C32,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C33,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C34,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C35,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C36,0 None subversive,W,0,None subversive,None subversive
CA_Los Angeles_C37,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C38,5 Italians - Possibly few Mexican families,W,5,Italians Possibly few Mexican families,Italians   Mexican
CA_Los Angeles_C39,None subversive. May be few Japs near business district on Alhambra Few,W,0.024390243902439025,None subversive May be few Japs near business district on Alhambra Few,None subversive May be  Japs near business district olhambra
CA_Los Angeles_C4,None subversive 0,W,0,None subversive,None subversive
CA_Los Angeles_C40,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C41,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C42,Mostly non-subversive (Possibly few Mexicans) Few,W,0.024390243902439025,Mostly non subversive Possibly few Mexicans Few,Mostly non subversive   Mexicans
CA_Los Angeles_C43,MExican 2,W,2,MExican,MExican
CA_Los Angeles_C44,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C45,0 --,W,0,,
CA_Los Angeles_C46,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C47,-- 0,W,0,,
CA_Los Angeles_C48,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C49,-- 0 Few None subversive,W,0,Few None subversive,None subversive
CA_Los Angeles_C50,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C51,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C52,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C53,Mexican - No concentration Few,W,0,Mexican No concentration Few,Mexican No
CA_Los Angeles_C54,Few Mexicans,W,0.024390243902439025,Few Mexicans,Mexicans
CA_Los Angeles_C55,Few Maybe few better class Mexicans,W,0.024390243902439025,Few Maybe few better class Mexicans,Maybe  better class Mexicans
CA_Los Angeles_C56,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C57,None subversive None,W,6.891891891891892,None subversive None,None subversive
CA_Los Angeles_C58,4 few Mexicans,W,4,few Mexicans,Mexicans
CA_Los Angeles_C59,Mexicans 2,W,2,Mexicans,Mexicans
CA_Los Angeles_C6,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C60,Mexicans 2,W,2,Mexicans,Mexicans
CA_Los Angeles_C61,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C62,0 -,W,0,,
CA_Los Angeles_C63,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C64,5 None subversive; possibly few Japanese and Mexicans along eastern boundary,W,5,None subversive possibly few Japanese and Mexicans along eastern boundary,None subversive   Japanese  Mexicans along eastern boundary
CA_Los Angeles_C65,0 -,W,0,,
CA_Los Angeles_C66,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C67,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C68,10 Japanese,W,10,Japanese,Japanese
CA_Los Angeles_C69,None -,W,0,None,
CA_Los Angeles_C7,0 -,W,0,,
CA_Los Angeles_C70,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C71,- 0,W,0,,
CA_Los Angeles_C72,0 -,W,0,,
CA_Los Angeles_C73,- One Mexican family,W,0.5,One Mexican family,Mexican
CA_Los Angeles_C74,0 N/A,W,0,N A,
CA_Los Angeles_C75,0 -,W,0,,
CA_Los Angeles_C76,0 -,W,0,,
CA_Los Angeles_C77,0 -,W,0,,
CA_Los Angeles_C78,- 0,W,0,,
CA_Los Angeles_C79,- 0,W,0,,
CA_Los Angeles_C8,None subversive known Few,W,0.024390243902439025,None subversive known Few,None subversive
CA_Los Angeles_C80,Jewish immigrants 10,W,10,Jewish immigrants,Jewish immigrants
CA_Los Angeles_C81,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C82,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C83,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_C84,None subversive known 5,W,5,None subversive known,None subversive
CA_Los Angeles_C85,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C86,0 None,W,0,None,
CA_Los Angeles_C87,0 N/A,W,0,N A,
CA_Los Angeles_C88,0 N/A,W,0,N A,
CA_Los Angeles_C89,None considered subversive 5,W,5,None considered subversive,None considered subversive
CA_Los Angeles_C90,5 Italians and Jews,W,5,Italians and Jews,Italians  Jews
CA_Los Angeles_C91,Russians 5,W,5,Russians,Russians
CA_Los Angeles_C92,-- 0,W,0,,
CA_Los Angeles_C93,5 None subversive,W,5,None subversive,None subversive
CA_Los Angeles_C94,"10 Mostly Italians - few russians, Mexicans and Japs",W,10,Mostly Italians few russians Mexicans and Japs,Mostly Italians  russians Mexicans  Japs
CA_Los Angeles_C95,5 None subversive,W,5,None subversive,None subversive
CA_Los Angeles_C96,5 None subversive,W,5,None subversive,None subversive
CA_Los Angeles_C97,None subversive Few,W,0.024390243902439025,None subversive Few,None subversive
CA_Los Angeles_C98,None subversive except possibly very few Mexican families Few,W,3.5,None subversive except possibly very few Mexican families Few,None subversive except    Mexican
CA_Los Angeles_C99,3 Few Mexicans and Japs,W,3,Few Mexicans and Japs,Mexicans  Japs
CA_Los Angeles_D1,Mexican predominating 80,W,80,Mexican predominating,Mexican predominating
CA_Los Angeles_D10,Few Mexicans and Japanese,W,0.024390243902439025,Few Mexicans and Japanese,Mexicans  Japanese
CA_Los Angeles_D11,Japanese 2,W,2,Japanese,Japanese
CA_Los Angeles_D12,20 Mexicans - few japanese,W,20,Mexicans few japanese,Mexicans  japanese
CA_Los Angeles_D13,5  90% American-born Mexicans,W,5,American born Mexicans,American born Mexicans
CA_Los Angeles_D14,Mexicans (Mostly American citizens) 50,W,50,Mexicans Mostly American citizens,Mexicans Mostly American citizens
CA_Los Angeles_D15,Mexican 40,W,40,Mexican,Mexican
CA_Los Angeles_D16,20 Mexicans 18% and Japanese 2%,W,20,Mexicans and Japanese,Mexicans  Japanese
CA_Los Angeles_D17,80 Mexicans,W,80,Mexicans,Mexicans
CA_Los Angeles_D18,80 Mexican,W,80,Mexican,Mexican
CA_Los Angeles_D19,70 Mexicans,W,70,Mexicans,Mexicans
CA_Los Angeles_D2,95 Mexicans,W,95,Mexicans,Mexicans
CA_Los Angeles_D20,Mexicans 75,W,75,Mexicans,Mexicans
CA_Los Angeles_D21,90 Mexicans,W,90,Mexicans,Mexicans
CA_Los Angeles_D22,Income $600-$1000 Mexican 50,W,600,Income Mexican,Income Mexican
CA_Los Angeles_D23,Mexicans & Japanese 20,W,20,Mexicans Japanese,Mexicans Japanese
CA_Los Angeles_D24,"Mexican, Japanese, Italian, Slavic 30",W,30,Mexican Japanese Italian Slavic,Mexican Japanese Italian Slavic
CA_Los Angeles_D25,"15 Mexicans, Japanese & Italians",W,15,Mexicans Japanese Italians,Mexicans Japanese Italians
CA_Los Angeles_D26,"10 Italians, Mexicans & Japanese",W,10,Italians Mexicans Japanese,Italians Mexicans Japanese
CA_Los Angeles_D27,110 Mexicans & Japanese,W,110,Mexicans Japanese,Mexicans Japanese
CA_Los Angeles_D28,0 --,W,0,,
CA_Los Angeles_D29,15 Orientals & Mexicans,W,15,Orientals Mexicans,Orientals Mexicans
CA_Los Angeles_D3,Mexican 40,W,40,Mexican,Mexican
CA_Los Angeles_D30,15 Japanese,W,15,Japanese,Japanese
CA_Los Angeles_D31,Mexicans & Italians 10,W,10,Mexicans Italians,Mexicans Italians
CA_Los Angeles_D32,Mexicans & Japanses 5,W,5,Mexicans Japanses,Mexicans Japanses
CA_Los Angeles_D33,Japanese & Russians - Some Mexicans 20,W,20,Japanese Russians Some Mexicans,Japanese Russians  Mexicans
CA_Los Angeles_D34,"Mexicans, Russians & Polish Jews. A few Orientals 20",W,20,Mexicans Russians Polish Jews A few Orientals,Mexicans Russians Polish Jews A  Orientals
CA_Los Angeles_D35,"90 Mexicans, Japanese & Chinese",W,90,Mexicans Japanese Chinese,Mexicans Japanese Chinese
CA_Los Angeles_D36,"10 Italians, Russians & Mexicans",W,10,Italians Russians Mexicans,Italians Russians Mexicans
CA_Los Angeles_D37,Orientals & Mexicans 60,W,60,Orientals Mexicans,Orientals Mexicans
CA_Los Angeles_D38,Mexicans & Italians 20,W,20,Mexicans Italians,Mexicans Italians
CA_Los Angeles_D39,Mexicans (Many American-born) 70,W,70,Mexicans Many American born,Mexicans Many American born
CA_Los Angeles_D4,85 Mexicans 70%; Japanese 15%,W,85,Mexicans Japanese,Mexicans Japanese
CA_Los Angeles_D40,"Mexicans, Japs 10",W,10,Mexicans Japs,Mexicans Japs
CA_Los Angeles_D41,10 Mexicans,W,10,Mexicans,Mexicans
CA_Los Angeles_D42,Mexicans 10,W,10,Mexicans,Mexicans
CA_Los Angeles_D43,"Mexicans, Japanese & Italians 25",W,25,Mexicans Japanese Italians,Mexicans Japanese Italians
CA_Los Angeles_D44,"Mexicans, Japanese & Italians 15",W,15,Mexicans Japanese Italians,Mexicans Japanese Italians
CA_Los Angeles_D45,"15 Mexicans, Japanese & Italians",W,15,Mexicans Japanese Italians,Mexicans Japanese Italians
CA_Los Angeles_D46,0 -,W,0,,
CA_Los Angeles_D47,Mexicans and Italians 5,W,5,Mexicans and Italians,Mexicans  Italians
CA_Los Angeles_D48,20 Japanese & Italians,W,20,Japanese Italians,Japanese Italians
CA_Los Angeles_D49,Few None subversive,W,0.024390243902439025,Few None subversive,None subversive
CA_Los Angeles_D5,Few Mexicans,W,0.024390243902439025,Few Mexicans,Mexicans
CA_Los Angeles_D50,Japanese & Russian and Polish Jew 20,W,20,Japanese Russian and Polish Jew,Japanese Russiand Polish Jew
CA_Los Angeles_D51,20 Mexicans,W,20,Mexicans,Mexicans
CA_Los Angeles_D52,"40 Mexicans, Japanese and low class Italians",W,40,Mexicans Japanese and low class Italians,Mexicans Japanese  low class Italians
CA_Los Angeles_D53,"50 Russian, Polish & American Jews, Slavs, Greeks, American Mexicans, Japanese and Italians",W,50,Russian Polish American Jews Slavs Greeks American Mexicans Japanese and Italians,Russian Polish American Jews Slavs Greeks American Mexicans Japanese  Italians
CA_Los Angeles_D54,"50 Russian, Polish & American Jews, Mexicans, Italians, Greeks, Slavonians, etc.",W,50,Russian Polish American Jews Mexicans Italians Greeks Slavonians etc,Russian Polish American Jews Mexicans Italians Greeks Slavonians etc
CA_Los Angeles_D55,50 Mexicans & Italians,W,50,Mexicans Italians,Mexicans Italians
CA_Los Angeles_D56,Mexicans - possible American born 50,W,50,Mexicans possible American born,Mexicans possible American born
CA_Los Angeles_D57,100 Mexicans,W,100,Mexicans,Mexicans
CA_Los Angeles_D58,Mexicans 20,W,20,Mexicans,Mexicans
CA_Los Angeles_D59,Mexicans and a few Japanese 10,W,10,Mexicans and a few Japanese,Mexicans  a  Japanese
CA_Los Angeles_D6,Mexicans and Japanese 10,W,10,Mexicans and Japanese,Mexicans  Japanese
CA_Los Angeles_D60,25 Mexicans & Italians,W,25,Mexicans Italians,Mexicans Italians
CA_Los Angeles_D61,25 Mexicans & Japanese,W,25,Mexicans Japanese,Mexicans Japanese
CA_Los Angeles_D62,10 Mexicans,W,10,Mexicans,Mexicans
CA_Los Angeles_D63,"20 Mexicans, Japanese & Italians",W,20,Mexicans Japanese Italians,Mexicans Japanese Italians
CA_Los Angeles_D64,Apparently none Few,W,0,Apparently none Few,Apparently none
CA_Los Angeles_D65,30 Mexicans,W,30,Mexicans,Mexicans
CA_Los Angeles_D66,Japanese - few Mexicans 25,W,25,Japanese few Mexicans,Japanese  Mexicans
CA_Los Angeles_D67,Mexicans (some Japs) 15,W,15,Mexicans some Japs,Mexicans  Japs
CA_Los Angeles_D68,25 Mexicans,W,25,Mexicans,Mexicans
CA_Los Angeles_D69,"Japs, Mexicans and low-type Southern Europeans 50",W,50,Japs Mexicans and low type Southern Europeans,Japs Mexicans  low type Southern Europeans
CA_Los Angeles_D7,Mexicans and Italians Few,W,0.024390243902439025,Mexicans and Italians Few,Mexicans  Italians
CA_Los Angeles_D70,Mexicans & Japanese 30,W,30,Mexicans Japanese,Mexicans Japanese
CA_Los Angeles_D71,25 Japs and Mexicans,W,25,Japs and Mexicans,Japs  Mexicans
CA_Los Angeles_D8,90 Mexican,W,90,Mexican,Mexican
CA_Los Angeles_D9,15 Mexicans and Japanese,W,15,Mexicans and Japanese,Mexicans  Japanese
IL_East St. Louis_A1,- -,MW,0,,
IL_East St. Louis_A2,- 1,MW,1,,
IL_East St. Louis_A3,- -,MW,0,,
IL_East St. Louis_A4,- -,MW,0,,
IL_East St. Louis_A5,- -,MW,0,,
IL_East St. Louis_A6,- -,MW,0,,
IL_East St. Louis_A7,- -,MW,0,,
IL_East St. Louis_B1,-,MW,0,,
IL_East St. Louis_B2,"German, Hungarian 15",MW,15,German Hungarian,German Hungarian
IL_East St. Louis_B3,- -,MW,0,,
IL_East St. Louis_B4,- -,MW,0,,
IL_East St. Louis_B5,,MW,0,,
IL_East St. Louis_B6,- -,MW,0,,
IL_East St. Louis_B7,- -,MW,0,,
IL_East St. Louis_B8,- -,MW,0,,
IL_East St. Louis_B9,- -,MW,0,,
IL_East St. Louis_C1,- -,MW,0,,
IL_East St. Louis_C10,- 5,MW,5,,
IL_East St. Louis_C11,Austrian 5,MW,5,Austrian,Austrian
IL_East St. Louis_C12,5 -,MW,5,,
IL_East St. Louis_C13,- -,MW,0,,
IL_East St. Louis_C14,- -,MW,0,,
IL_East St. Louis_C15,Mixed 5,MW,5,Mixed,Mixed
IL_East St. Louis_C16,- -,MW,0,,
IL_East St. Louis_C2,- -,MW,0,,
IL_East St. Louis_C3,- -,MW,0,,
IL_East St. Louis_C4,- -,MW,0,,
IL_East St. Louis_C5,Mixed -,MW,28.808823529411764,Mixed,Mixed
IL_East St. Louis_C6,- -,MW,0,,
IL_East St. Louis_C7,50 Polish - Hungarian - Lithuanian,MW,50,Polish Hungarian Lithuanian,Polish Hungarian Lithuanian
IL_East St. Louis_C8,- -,MW,0,,
IL_East St. Louis_C9,"Austrian - few Spainsh, Polish & Lithuanian 10",MW,10,Austrian few Spainsh Polish Lithuanian,Austrian  Spainsh Polish Lithuanian
IL_East St. Louis_D1,10 Hungarian,MW,10,Hungarian,Hungarian
IL_East St. Louis_D10,,MW,0,,
IL_East St. Louis_D11,20% Austrians - Hungarians,MW,20,Austrians Hungarians,Austrians Hungarians
IL_East St. Louis_D12,5 Armenians and Turks,MW,5,Armenians and Turks,Armenians  Turks
IL_East St. Louis_D13,Mixed 10,MW,10,Mixed,Mixed
IL_East St. Louis_D14,Mixed -,MW,28.808823529411764,Mixed,Mixed
IL_East St. Louis_D15,Mexicans - Russians 20,MW,20,Mexicans Russians,Mexicans Russians
IL_East St. Louis_D2,"Hungarians, Germans, Croatians 70",MW,70,Hungarians Germans Croatians,Hungarians Germans Croatians
IL_East St. Louis_D3,- 10,MW,10,,
IL_East St. Louis_D4,30 Mixed,MW,30,Mixed,Mixed
IL_East St. Louis_D5,"Bulgarian, Macedonian 60",MW,60,Bulgarian Macedonian,Bulgarian Macedonian
IL_East St. Louis_D6,"30 Macedonian, Bulgarian",MW,30,Macedonian Bulgarian,Macedonian Bulgarian
IL_East St. Louis_D7,- -,MW,0,,
IL_East St. Louis_D8,Mixed,MW,28.808823529411764,Mixed,Mixed
IL_East St. Louis_D9,Polish-Hungarian 50,MW,50,Polish Hungarian,Polish Hungarian
LA_New Orleans_A1,- None,S,0,None,
LA_New Orleans_A2,-- None,S,0,None,
LA_New Orleans_A3,None --,S,0,None,
LA_New Orleans_A4,None --,S,0,None,
LA_New Orleans_A5,-- None,S,0,None,
LA_New Orleans_A6,,S,0,,
LA_New Orleans_A7,None --,S,0,None,
LA_New Orleans_A8,None --,S,0,None,
LA_New Orleans_A9,None --,S,0,None,
LA_New Orleans_B1,-- None,S,0,None,
LA_New Orleans_B10,None --,S,0,None,
LA_New Orleans_B11,-- 0,S,0,,
LA_New Orleans_B12,None --,S,0,None,
LA_New Orleans_B13,-- None,S,0,None,
LA_New Orleans_B14,-- None,S,0,None,
LA_New Orleans_B15,-- None,S,0,None,
LA_New Orleans_B16,-- None,S,0,None,
LA_New Orleans_B17,0 --,S,0,,
LA_New Orleans_B18,-- 0,S,0,,
LA_New Orleans_B19,-- 0,S,0,,
LA_New Orleans_B2,-- None,S,0,None,
LA_New Orleans_B20,-- 0,S,0,,
LA_New Orleans_B21,0 --,S,0,,
LA_New Orleans_B22,-- 0,S,0,,
LA_New Orleans_B3,-- None,S,0,None,
LA_New Orleans_B4,None --,S,0,None,
LA_New Orleans_B5,None  --,S,0,None,
LA_New Orleans_B6,None --,S,0,None,
LA_New Orleans_B7,None,S,0,None,
LA_New Orleans_B8,None --,S,0,None,
LA_New Orleans_B9,None --,S,0,None,
